x,y,MAX_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST,MIN_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOW_FLAG,LOCAL_DAY,LOCAL_DATE,TOTAL_RAIN,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,SNOW_ON_GROUND,SPEED_MAX_GUST,HEATING_DEGREE_DAYS_FLAG,LOCAL_MONTH,STATION_NAME,LOCAL_YEAR,MIN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,TOTAL_RAIN_FLAG,SNOW_ON_GROUND_FLAG,PROVINCE_CODE,MEAN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY,ID,MIN_REL_HUMIDITY,TOTAL_SNOW,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,MEAN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY_FLAG
-124.61723722222223,49.39378333333333,,,6,0,,8,2016-04-08 00:00:00,0,,5,0,,,4,QUALICUM R FISH RESEARCH,2016,,,,1026565,,,BC,13,20,,,1026565.2016.4.8,,0,,0,,
-124.61723722222223,49.39378333333333,,,3,0,,30,2023-09-30 00:00:00,0,,8,0,,,9,QUALICUM R FISH RESEARCH,2023,,,,1026565,,,BC,10,17,,,1026565.2023.9.30,,0,,0,,
-124.61723722222223,49.39378333333333,,,9.5,0,,3,2020-06-03 00:00:00,0,,4.2,0,,,6,QUALICUM R FISH RESEARCH,2020,,,,1026565,,,BC,13.8,18,,,1026565.2020.6.3,,0,,0,,
-124.61723722222223,49.39378333333333,,,0,1.6,,14,2017-12-14 00:00:00,1.6,,16,0,,,12,QUALICUM R FISH RESEARCH,2017,,,,1026565,,,BC,2,4,,,1026565.2017.12.14,,0,,0,,
-124.61723722222223,49.39378333333333,,,10,1.8,,18,2014-05-18 00:00:00,1.8,,4,0,,,5,QUALICUM R FISH RESEARCH,2014,,,,1026565,,,BC,14,18,,,1026565.2014.5.18,,0,,0,,
-124.61723722222223,49.39378333333333,,,2.5,0,,29,2013-03-29 00:00:00,0,,9.7,0,,,3,QUALICUM R FISH RESEARCH,2013,,,,1026565,,,BC,8.3,14,,,1026565.2013.3.29,,0,,0,,
-124.61723722222223,49.39378333333333,,,0.5,0,,2,2013-01-02 00:00:00,0,,15.2,0,,,1,QUALICUM R FISH RESEARCH,2013,,,,1026565,,,BC,2.8,5,,,1026565.2013.1.2,,0,,0,,
-124.61723722222223,49.39378333333333,,,1.5,23.8,,17,2015-01-17 00:00:00,23.8,,12.2,0,,,1,QUALICUM R FISH RESEARCH,2015,,,,1026565,,,BC,5.8,10,,,1026565.2015.1.17,,0,,0,,
-124.61723722222223,49.39378333333333,,,0,0,,3,2016-01-03 00:00:00,0,,16.5,0,,,1,QUALICUM R FISH RESEARCH,2016,,,,1026565,,,BC,1.5,3,,,1026565.2016.1.3,,0,,0,,
-124.61723722222223,49.39378333333333,,,12,0,,7,2015-09-07 00:00:00,0,,3.2,0,,,9,QUALICUM R FISH RESEARCH,2015,,,,1026565,,,BC,14.8,17.5,,,1026565.2015.9.7,,0,,0,,
-124.61723722222223,49.39378333333333,,,7,7.5,,26,2021-10-26 00:00:00,7.5,,8,0,,,10,QUALICUM R FISH RESEARCH,2021,,,,1026565,,,BC,10,13,,,1026565.2021.10.26,,0,,0,,
-124.61723722222223,49.39378333333333,,,1,1.4,,8,2017-03-08 00:00:00,1.4,,14,0,,,3,QUALICUM R FISH RESEARCH,2017,,,,1026565,,,BC,4,7,,,1026565.2017.3.8,,0,,0,,
-124.61723722222223,49.39378333333333,,,4,5.2,,5,2022-04-05 00:00:00,5.2,,10.5,0,,,4,QUALICUM R FISH RESEARCH,2022,,,,1026565,,,BC,7.5,11,,,1026565.2022.4.5,,0,,0,,
-124.61723722222223,49.39378333333333,,,4,0,,16,2013-02-16 00:00:00,0,,10.7,0,,,2,QUALICUM R FISH RESEARCH,2013,,,,1026565,,,BC,7.3,10.5,,,1026565.2013.2.16,,0,,0,,
-124.61723722222223,49.39378333333333,,,9,0,,20,2018-08-20 00:00:00,0,,1,0,,,8,QUALICUM R FISH RESEARCH,2018,,,,1026565,,,BC,17,25,,,1026565.2018.8.20,,0,,0,,
-124.61723722222223,49.39378333333333,,,11,0.2,,1,2017-06-01 00:00:00,0.2,,3.5,0,,,6,QUALICUM R FISH RESEARCH,2017,,,,1026565,,,BC,14.5,18,,,1026565.2017.6.1,,0,,0,,
-124.61723722222223,49.39378333333333,,,2,0,,17,2015-03-17 00:00:00,0,,11.5,0,,,3,QUALICUM R FISH RESEARCH,2015,,,,1026565,,,BC,6.5,11,,,1026565.2015.3.17,,0,,0,,
-124.61723722222223,49.39378333333333,,,-2,0,,2,2016-01-02 00:00:00,0,,17.5,0,,,1,QUALICUM R FISH RESEARCH,2016,,,,1026565,,,BC,0.5,3,,,1026565.2016.1.2,,0,,0,,
-124.61723722222223,49.39378333333333,,,11,0,,1,2023-07-01 00:00:00,0,,0.2,0,,,7,QUALICUM R FISH RESEARCH,2023,,,,1026565,,,BC,17.8,24.5,,,1026565.2023.7.1,,0,,0,,
-124.61723722222223,49.39378333333333,,,12.5,0,,2,2022-09-02 00:00:00,0,,0,0,,,9,QUALICUM R FISH RESEARCH,2022,,,,1026565,,,BC,19.5,26.5,,,1026565.2022.9.2,,0,,1.5,,
-124.61723722222223,49.39378333333333,,,0,0.2,,3,2020-12-03 00:00:00,0.2,,14.5,0,,,12,QUALICUM R FISH RESEARCH,2020,,,,1026565,,,BC,3.5,7,,,1026565.2020.12.3,,0,,0,,
-124.61723722222223,49.39378333333333,,,6,0,,20,2015-10-20 00:00:00,0,,8,0,,,10,QUALICUM R FISH RESEARCH,2015,,,,1026565,,,BC,10,14,,,1026565.2015.10.20,,0,,0,,
-124.61723722222223,49.39378333333333,,,1,0,,31,2019-10-31 00:00:00,0,,12.5,0,,,10,QUALICUM R FISH RESEARCH,2019,,,,1026565,,,BC,5.5,10,,,1026565.2019.10.31,,0,,0,,
-124.61723722222223,49.39378333333333,,,12.5,1.6,,2,2013-09-02 00:00:00,1.6,,1,0,,,9,QUALICUM R FISH RESEARCH,2013,,,,1026565,,,BC,17,21.5,,,1026565.2013.9.2,,0,,0,,
-124.61723722222223,49.39378333333333,,,10,0,,15,2017-08-15 00:00:00,0,,1,0,,,8,QUALICUM R FISH RESEARCH,2017,,,,1026565,,,BC,17,24,,,1026565.2017.8.15,,0,,0,,
-124.61723722222223,49.39378333333333,,,13,0,,25,2022-07-25 00:00:00,0,,0,0,,,7,QUALICUM R FISH RESEARCH,2022,,,,1026565,,,BC,21,29,,,1026565.2022.7.25,,0,,3,,
-124.61723722222223,49.39378333333333,,,8,10.6,,27,2015-03-27 00:00:00,10.6,,7.5,0,,,3,QUALICUM R FISH RESEARCH,2015,,,,1026565,,,BC,10.5,13,,,1026565.2015.3.27,,0,,0,,
-124.61723722222223,49.39378333333333,,,5.5,1,,5,2023-02-05 00:00:00,1,,10,0,,,2,QUALICUM R FISH RESEARCH,2023,,,,1026565,,,BC,8,10.5,,,1026565.2023.2.5,,0,,0,,
-124.61723722222223,49.39378333333333,,,0.5,0,,28,2016-03-28 00:00:00,0,,10.2,0,,,3,QUALICUM R FISH RESEARCH,2016,,,,1026565,,,BC,7.8,15,,,1026565.2016.3.28,,0,,0,,
-124.61723722222223,49.39378333333333,,,3,0,,7,2016-04-07 00:00:00,0,,8.5,0,,,4,QUALICUM R FISH RESEARCH,2016,,,,1026565,,,BC,9.5,16,,,1026565.2016.4.7,,0,,0,,
-124.61723722222223,49.39378333333333,,,1,0,,24,2013-12-24 00:00:00,0,,14,0,,,12,QUALICUM R FISH RESEARCH,2013,,,,1026565,,,BC,4,7,,,1026565.2013.12.24,,0,,0,,
-124.61723722222223,49.39378333333333,,,11,10,,7,2016-07-07 00:00:00,10,,2,0,,,7,QUALICUM R FISH RESEARCH,2016,,,,1026565,,,BC,16,21,,,1026565.2016.7.7,,0,,0,,
-124.61723722222223,49.39378333333333,,,3,2.8,,3,2014-03-03 00:00:00,2.8,,13.5,0,,,3,QUALICUM R FISH RESEARCH,2014,,,,1026565,,,BC,4.5,6,,,1026565.2014.3.3,,0,,0,,
-124.61723722222223,49.39378333333333,,,7,44.8,,9,2014-12-09 00:00:00,44.8,,7,0,,,12,QUALICUM R FISH RESEARCH,2014,,,,1026565,,,BC,11,15,,,1026565.2014.12.9,,0,,0,,
-124.61723722222223,49.39378333333333,,,6.5,1.2,,10,2013-06-10 00:00:00,1.2,,5,0,,,6,QUALICUM R FISH RESEARCH,2013,,,,1026565,,,BC,13,19.5,,,1026565.2013.6.10,,0,,0,,
-124.61723722222223,49.39378333333333,,,-2,49.2,,9,2017-02-09 00:00:00,37.2,,17,18,,,2,QUALICUM R FISH RESEARCH,2017,,,,1026565,,,BC,1,4,,,1026565.2017.2.9,,12,,0,,
-124.61723722222223,49.39378333333333,,,-5,2,,13,2023-03-13 00:00:00,2,,13.5,0,,,3,QUALICUM R FISH RESEARCH,2023,,,,1026565,,,BC,4.5,14,,,1026565.2023.3.13,,0,,0,,
-124.61723722222223,49.39378333333333,,,4,0,,7,2020-05-07 00:00:00,0,,7.5,0,,,5,QUALICUM R FISH RESEARCH,2020,,,,1026565,,,BC,10.5,17,,,1026565.2020.5.7,,0,,0,,
-124.61723722222223,49.39378333333333,,,0,0,,29,2015-12-29 00:00:00,0,,16,0,,,12,QUALICUM R FISH RESEARCH,2015,,,,1026565,,,BC,2,4,,,1026565.2015.12.29,,0,,0,,
-124.61723722222223,49.39378333333333,,,7,15.4,,12,2023-01-12 00:00:00,15.4,,9,0,,,1,QUALICUM R FISH RESEARCH,2023,,,,1026565,,,BC,9,11,,,1026565.2023.1.12,,0,,0,,
-124.61723722222223,49.39378333333333,,,6.5,58.6,,19,2017-11-19 00:00:00,58.6,,10.7,0,,,11,QUALICUM R FISH RESEARCH,2017,,,,1026565,,,BC,7.3,8,,,1026565.2017.11.19,,0,,0,,
-124.61723722222223,49.39378333333333,,,5.5,0,,4,2015-05-04 00:00:00,0,,7.7,0,,,5,QUALICUM R FISH RESEARCH,2015,,,,1026565,,,BC,10.3,15,,,1026565.2015.5.4,,0,,0,,
-124.61723722222223,49.39378333333333,,,11,0,,29,2020-05-29 00:00:00,0,,2,0,,,5,QUALICUM R FISH RESEARCH,2020,,,,1026565,,,BC,16,21,,,1026565.2020.5.29,,0,,0,,
-124.61723722222223,49.39378333333333,,,12,3.6,,24,2021-05-24 00:00:00,3.6,,4.2,0,,,5,QUALICUM R FISH RESEARCH,2021,,,,1026565,,,BC,13.8,15.5,,,1026565.2021.5.24,,0,,0,,
-124.61723722222223,49.39378333333333,,,5.5,1.2,,12,2014-12-12 00:00:00,1.2,,10.7,0,,,12,QUALICUM R FISH RESEARCH,2014,,,,1026565,,,BC,7.3,9,,,1026565.2014.12.12,,0,,0,,
-124.61723722222223,49.39378333333333,,,14,0,,17,2014-08-17 00:00:00,0,,0,0,,,8,QUALICUM R FISH RESEARCH,2014,,,,1026565,,,BC,19.5,25,,,1026565.2014.8.17,,0,,1.5,,
-124.61723722222223,49.39378333333333,,,13.5,0,,24,2013-08-24 00:00:00,0,,0,0,,,8,QUALICUM R FISH RESEARCH,2013,,,,1026565,,,BC,18.3,23,,,1026565.2013.8.24,,0,,0.3,,
-124.61723722222223,49.39378333333333,,,6.5,9.8,,15,2016-02-15 00:00:00,9.8,,10.2,0,,,2,QUALICUM R FISH RESEARCH,2016,,,,1026565,,,BC,7.8,9,,,1026565.2016.2.15,,0,,0,,
-124.61723722222223,49.39378333333333,,,0,2,,2,2020-02-02 00:00:00,2,,15.5,0,,,2,QUALICUM R FISH RESEARCH,2020,,,,1026565,,,BC,2.5,5,,,1026565.2020.2.2,,0,,0,,
-124.61723722222223,49.39378333333333,,,13,0,,11,2021-07-11 00:00:00,0,,0,0,,,7,QUALICUM R FISH RESEARCH,2021,,,,1026565,,,BC,20,27,,,1026565.2021.7.11,,0,,2,,
-124.61723722222223,49.39378333333333,,,9,0,,10,2014-07-10 00:00:00,0,,1.5,0,,,7,QUALICUM R FISH RESEARCH,2014,,,,1026565,,,BC,16.5,24,,,1026565.2014.7.10,,0,,0,,
-124.61723722222223,49.39378333333333,,,3,0,,31,2017-10-31 00:00:00,0,,10,0,,,10,QUALICUM R FISH RESEARCH,2017,,,,1026565,,,BC,8,13,,,1026565.2017.10.31,,0,,0,,
-124.61723722222223,49.39378333333333,,,-0.5,0,,26,2014-02-26 00:00:00,0,,15.7,0,,,2,QUALICUM R FISH RESEARCH,2014,,,,1026565,,,BC,2.3,5,,,1026565.2014.2.26,,0,,0,,
-124.61723722222223,49.39378333333333,,,13,0,,2,2022-08-02 00:00:00,0,,0,0,,,8,QUALICUM R FISH RESEARCH,2022,,,,1026565,,,BC,18.3,23.5,,,1026565.2022.8.2,,0,,0.3,,
-124.61723722222223,49.39378333333333,,,12,1.8,,27,2015-08-27 00:00:00,1.8,,0,0,,,8,QUALICUM R FISH RESEARCH,2015,,,,1026565,,,BC,18,24,,,1026565.2015.8.27,,0,,0,,
-124.61723722222223,49.39378333333333,,,12,0,,21,2017-08-21 00:00:00,0,,0,0,,,8,QUALICUM R FISH RESEARCH,2017,,,,1026565,,,BC,19,26,,,1026565.2017.8.21,,0,,1,,
-124.61723722222223,49.39378333333333,,,15,0,,11,2019-07-11 00:00:00,0,,0,0,,,7,QUALICUM R FISH RESEARCH,2019,,,,1026565,,,BC,18.5,22,,,1026565.2019.7.11,,0,,0.5,,
-124.61723722222223,49.39378333333333,,,12,0,,19,2014-05-19 00:00:00,0,,3,0,,,5,QUALICUM R FISH RESEARCH,2014,,,,1026565,,,BC,15,18,,,1026565.2014.5.19,,0,,0,,
-124.61723722222223,49.39378333333333,,,3,0.4,,10,2013-02-10 00:00:00,0.4,,12.7,0,,,2,QUALICUM R FISH RESEARCH,2013,,,,1026565,,,BC,5.3,7.5,,,1026565.2013.2.10,,0,,0,,
-124.61723722222223,49.39378333333333,,,-7,0,,15,2016-12-15 00:00:00,0,,21.3,0,,,12,QUALICUM R FISH RESEARCH,2016,,,,1026565,,,BC,-3.3,0.5,,,1026565.2016.12.15,,0,,0,,
-124.61723722222223,49.39378333333333,,,4,0,,9,2016-10-09 00:00:00,0,,9,0,,,10,QUALICUM R FISH RESEARCH,2016,,,,1026565,,,BC,9,14,,,1026565.2016.10.9,,0,,0,,
-124.61723722222223,49.39378333333333,,,5,0.2,,27,2023-01-27 00:00:00,0.2,,10.2,0,,,1,QUALICUM R FISH RESEARCH,2023,,,,1026565,,,BC,7.8,10.5,,,1026565.2023.1.27,,0,,0,,
-124.61723722222223,49.39378333333333,,,6.5,0.5,,26,2023-12-26 00:00:00,0.5,,8.7,0,,,12,QUALICUM R FISH RESEARCH,2023,,,,1026565,,,BC,9.3,12,,,1026565.2023.12.26,,0,,0,,
-124.61723722222223,49.39378333333333,,,6.5,0,,3,2023-10-03 00:00:00,0,,6.7,0,,,10,QUALICUM R FISH RESEARCH,2023,,,,1026565,,,BC,11.3,16,,,1026565.2023.10.3,,0,,0,,
-124.61723722222223,49.39378333333333,,,0,0,,3,2013-11-03 00:00:00,0,,12.7,0,,,11,QUALICUM R FISH RESEARCH,2013,,,,1026565,,,BC,5.3,10.5,,,1026565.2013.11.3,,0,,0,,
-124.61723722222223,49.39378333333333,,,1,3,,23,2021-12-23 00:00:00,3,,15.5,0,,,12,QUALICUM R FISH RESEARCH,2021,,,,1026565,,,BC,2.5,4,,,1026565.2021.12.23,,0,,0,,
-124.61723722222223,49.39378333333333,,,3.5,0,,19,2015-04-19 00:00:00,0,,7.7,0,,,4,QUALICUM R FISH RESEARCH,2015,,,,1026565,,,BC,10.3,17,,,1026565.2015.4.19,,0,,0,,
-124.61723722222223,49.39378333333333,,,9,24,,3,2014-11-03 00:00:00,24,,7,0,,,11,QUALICUM R FISH RESEARCH,2014,,,,1026565,,,BC,11,13,,,1026565.2014.11.3,,0,,0,,
-124.61723722222223,49.39378333333333,,,11.5,0.8,,5,2013-09-05 00:00:00,0.8,,2.5,0,,,9,QUALICUM R FISH RESEARCH,2013,,,,1026565,,,BC,15.5,19.5,,,1026565.2013.9.5,,0,,0,,
-124.61723722222223,49.39378333333333,,,14,5.4,,19,2014-06-19 00:00:00,5.4,,2.2,0,,,6,QUALICUM R FISH RESEARCH,2014,,,,1026565,,,BC,15.8,17.5,,,1026565.2014.6.19,,0,,0,,
-124.61723722222223,49.39378333333333,,,13,0,,28,2016-07-28 00:00:00,0,,0,0,,,7,QUALICUM R FISH RESEARCH,2016,,,,1026565,,,BC,20,27,,,1026565.2016.7.28,,0,,2,,
-124.61723722222223,49.39378333333333,,,-3,5.8,,29,2022-11-29 00:00:00,0,,17.5,0,,,11,QUALICUM R FISH RESEARCH,2022,,,,1026565,,,BC,0.5,4,,,1026565.2022.11.29,,5.8,,0,,
-124.61723722222223,49.39378333333333,,,13,0,,13,2013-09-13 00:00:00,0,,1.2,0,,,9,QUALICUM R FISH RESEARCH,2013,,,,1026565,,,BC,16.8,20.5,,,1026565.2013.9.13,,0,,0,,
-124.61723722222223,49.39378333333333,,,4,7.8,,27,2017-03-27 00:00:00,7.8,,10.5,0,,,3,QUALICUM R FISH RESEARCH,2017,,,,1026565,,,BC,7.5,11,,,1026565.2017.3.27,,0,,0,,
-124.61723722222223,49.39378333333333,,,7,0.2,,27,2017-04-27 00:00:00,0.2,,7.5,0,,,4,QUALICUM R FISH RESEARCH,2017,,,,1026565,,,BC,10.5,14,,,1026565.2017.4.27,,0,,0,,
-124.61723722222223,49.39378333333333,,,6.5,0,,8,2022-09-08 00:00:00,0,,3.2,0,,,9,QUALICUM R FISH RESEARCH,2022,,,,1026565,,,BC,14.8,23,,,1026565.2022.9.8,,0,,0,,
-124.61723722222223,49.39378333333333,,,3,5.8,,26,2020-03-26 00:00:00,5.8,,11.2,0,,,3,QUALICUM R FISH RESEARCH,2020,,,,1026565,,,BC,6.8,10.5,,,1026565.2020.3.26,,0,,0,,
-124.61723722222223,49.39378333333333,,,6,1,,26,2014-10-26 00:00:00,1,,9,0,,,10,QUALICUM R FISH RESEARCH,2014,,,,1026565,,,BC,9,12,,,1026565.2014.10.26,,0,,0,,
-124.61723722222223,49.39378333333333,,,9,2,,22,2016-04-22 00:00:00,2,,5,0,,,4,QUALICUM R FISH RESEARCH,2016,,,,1026565,,,BC,13,17,,,1026565.2016.4.22,,0,,0,,
-124.61723722222223,49.39378333333333,,,12,4.2,,9,2019-07-09 00:00:00,4.2,,1,0,,,7,QUALICUM R FISH RESEARCH,2019,,,,1026565,,,BC,17,22,,,1026565.2019.7.9,,0,,0,,
-124.61723722222223,49.39378333333333,,,11,0,,31,2014-07-31 00:00:00,0,,0,0,,,7,QUALICUM R FISH RESEARCH,2014,,,,1026565,,,BC,19,27,,,1026565.2014.7.31,,0,,1,,
-124.61723722222223,49.39378333333333,,,2.5,15.8,,16,2016-02-16 00:00:00,15.8,,11.2,0,,,2,QUALICUM R FISH RESEARCH,2016,,,,1026565,,,BC,6.8,11,,,1026565.2016.2.16,,0,,0,,
-124.61723722222223,49.39378333333333,,,-2,0,,8,2020-04-08 00:00:00,0,,12,0,,,4,QUALICUM R FISH RESEARCH,2020,,,,1026565,,,BC,6,14,,,1026565.2020.4.8,,0,,0,,
-124.61723722222223,49.39378333333333,,,5,5.8,,2,2016-03-02 00:00:00,5.8,,10.5,0,,,3,QUALICUM R FISH RESEARCH,2016,,,,1026565,,,BC,7.5,10,,,1026565.2016.3.2,,0,,0,,
-124.61723722222223,49.39378333333333,,,12.5,0,,2,2023-06-02 00:00:00,0,,1.5,0,,,6,QUALICUM R FISH RESEARCH,2023,,,,1026565,,,BC,16.5,20.5,,,1026565.2023.6.2,,0,,0,,
-124.61723722222223,49.39378333333333,,,3,0,,12,2014-04-12 00:00:00,0,,8.2,0,,,4,QUALICUM R FISH RESEARCH,2014,,,,1026565,,,BC,9.8,16.5,,,1026565.2014.4.12,,0,,0,,
-124.61723722222223,49.39378333333333,,,8,6.2,,28,2023-12-28 00:00:00,6.2,,8,0,,,12,QUALICUM R FISH RESEARCH,2023,,,,1026565,,,BC,10,12,,,1026565.2023.12.28,,0,,0,,
-124.61723722222223,49.39378333333333,,,5,0,,1,2020-02-01 00:00:00,0,,11.5,0,,,2,QUALICUM R FISH RESEARCH,2020,,,,1026565,,,BC,6.5,8,,,1026565.2020.2.1,,0,,0,,
-124.61723722222223,49.39378333333333,,,0.5,8,,18,2021-11-18 00:00:00,8,,16.2,0,,,11,QUALICUM R FISH RESEARCH,2021,,,,1026565,,,BC,1.8,3,,,1026565.2021.11.18,,0,,0,,
-124.61723722222223,49.39378333333333,,,-5,0,,12,2018-02-12 00:00:00,0,,17,0,,,2,QUALICUM R FISH RESEARCH,2018,,,,1026565,,,BC,1,7,,,1026565.2018.2.12,,0,,0,,
-124.61723722222223,49.39378333333333,,,-1,0,,11,2017-12-11 00:00:00,0,,16.2,0,,,12,QUALICUM R FISH RESEARCH,2017,,,,1026565,,,BC,1.8,4.5,,,1026565.2017.12.11,,0,,0,,
-124.61723722222223,49.39378333333333,,,7,0,,22,2021-02-22 00:00:00,0,,9,0,,,2,QUALICUM R FISH RESEARCH,2021,,,,1026565,,,BC,9,11,,,1026565.2021.2.22,,0,,0,,
-124.61723722222223,49.39378333333333,,,4,15.4,,1,2016-10-01 00:00:00,15.4,,9,0,,,10,QUALICUM R FISH RESEARCH,2016,,,,1026565,,,BC,9,14,,,1026565.2016.10.1,,0,,0,,
-124.61723722222223,49.39378333333333,,,12.5,0,,3,2015-06-03 00:00:00,0,,2,0,,,6,QUALICUM R FISH RESEARCH,2015,,,,1026565,,,BC,16,19.5,,,1026565.2015.6.3,,0,,0,,
-124.61723722222223,49.39378333333333,,,-4,0,,9,2018-02-09 00:00:00,0,,15.5,0,,,2,QUALICUM R FISH RESEARCH,2018,,,,1026565,,,BC,2.5,9,,,1026565.2018.2.9,,0,,0,,
-124.61723722222223,49.39378333333333,,,11,0,,22,2021-09-22 00:00:00,0,,2.7,0,,,9,QUALICUM R FISH RESEARCH,2021,,,,1026565,,,BC,15.3,19.5,,,1026565.2021.9.22,,0,,0,,
-124.61723722222223,49.39378333333333,,,0,14.2,,26,2018-01-26 00:00:00,13,,14.7,0,,,1,QUALICUM R FISH RESEARCH,2018,,,,1026565,,,BC,3.3,6.5,,,1026565.2018.1.26,,1.2,,0,,
-124.61723722222223,49.39378333333333,,,4.5,10,,11,2013-11-11 00:00:00,10,,11.2,0,,,11,QUALICUM R FISH RESEARCH,2013,,,,1026565,,,BC,6.8,9,,,1026565.2013.11.11,,0,,0,,
-124.61723722222223,49.39378333333333,,,9,0,,21,2017-05-21 00:00:00,0,,2,0,,,5,QUALICUM R FISH RESEARCH,2017,,,,1026565,,,BC,16,23,,,1026565.2017.5.21,,0,,0,,
-124.61723722222223,49.39378333333333,,,15,0,,23,2017-07-23 00:00:00,0,,0,0,,,7,QUALICUM R FISH RESEARCH,2017,,,,1026565,,,BC,19,23,,,1026565.2017.7.23,,0,,1,,
-124.61723722222223,49.39378333333333,,,,7,,13,2021-10-13 00:00:00,7,M,,0,,M,10,QUALICUM R FISH RESEARCH,2021,M,,,1026565,,,BC,,10,,,1026565.2021.10.13,,0,,,M,
-124.61723722222223,49.39378333333333,,,-0.5,4.6,,24,2013-01-24 00:00:00,4.6,,16.2,0,,,1,QUALICUM R FISH RESEARCH,2013,,,,1026565,,,BC,1.8,4,,,1026565.2013.1.24,,0,,0,,
-124.61723722222223,49.39378333333333,,,3.5,0,,28,2013-01-28 00:00:00,0,,13,0,,,1,QUALICUM R FISH RESEARCH,2013,,,,1026565,,,BC,5,6.5,,,1026565.2013.1.28,,0,,0,,
-124.61723722222223,49.39378333333333,,,4,29,,27,2014-11-27 00:00:00,29,,9,0,,,11,QUALICUM R FISH RESEARCH,2014,,,,1026565,,,BC,9,14,,,1026565.2014.11.27,,0,,0,,
-124.61723722222223,49.39378333333333,,,6.5,0.4,,24,2013-05-24 00:00:00,0.4,,6,0,,,5,QUALICUM R FISH RESEARCH,2013,,,,1026565,,,BC,12,17.5,,,1026565.2013.5.24,,0,,0,,
-124.61723722222223,49.39378333333333,,,3,0.3,,27,2017-01-27 00:00:00,0.3,,12,0,,,1,QUALICUM R FISH RESEARCH,2017,,,,1026565,,,BC,6,9,,,1026565.2017.1.27,,0,,0,,
-124.61723722222223,49.39378333333333,,,4,4.8,,5,2013-01-05 00:00:00,4.8,,12.5,0,,,1,QUALICUM R FISH RESEARCH,2013,,,,1026565,,,BC,5.5,7,,,1026565.2013.1.5,,0,,0,,
-124.61723722222223,49.39378333333333,,,2,0,,4,2022-10-04 00:00:00,0,,6,0,,,10,QUALICUM R FISH RESEARCH,2022,,,,1026565,,,BC,12,22,,,1026565.2022.10.4,,0,,0,,
-124.61723722222223,49.39378333333333,,,7.5,3.6,,1,2013-12-01 00:00:00,3.6,,8.7,0,,,12,QUALICUM R FISH RESEARCH,2013,,,,1026565,,,BC,9.3,11,,,1026565.2013.12.1,,0,,0,,
-124.61723722222223,49.39378333333333,,,13,0,,2,2020-07-02 00:00:00,0,,2,0,,,7,QUALICUM R FISH RESEARCH,2020,,,,1026565,,,BC,16,19,,,1026565.2020.7.2,,0,,0,,
-124.61723722222223,49.39378333333333,,,3,0,,1,2015-04-01 00:00:00,0,,10.5,0,,,4,QUALICUM R FISH RESEARCH,2015,,,,1026565,,,BC,7.5,12,,,1026565.2015.4.1,,0,,0,,
-124.61723722222223,49.39378333333333,,,5,12,,29,2020-03-29 00:00:00,12,,9.5,0,,,3,QUALICUM R FISH RESEARCH,2020,,,,1026565,,,BC,8.5,12,,,1026565.2020.3.29,,0,,0,,
-124.61723722222223,49.39378333333333,,,12,0,,19,2022-06-19 00:00:00,0,,1.7,0,,,6,QUALICUM R FISH RESEARCH,2022,,,,1026565,T,,BC,16.3,20.5,T,,1026565.2022.6.19,,0,,0,,
-124.61723722222223,49.39378333333333,,,11,0,,17,2020-08-17 00:00:00,0,,0,0,,,8,QUALICUM R FISH RESEARCH,2020,,,,1026565,,,BC,20.5,30,,,1026565.2020.8.17,,0,,2.5,,
-124.61723722222223,49.39378333333333,,,2,0,,25,2015-02-25 00:00:00,0,,13,0,,,2,QUALICUM R FISH RESEARCH,2015,,,,1026565,,,BC,5,8,,,1026565.2015.2.25,,0,,0,,
-124.61723722222223,49.39378333333333,,,8,0.8,,13,2019-11-13 00:00:00,0.8,,9,0,,,11,QUALICUM R FISH RESEARCH,2019,,,,1026565,,,BC,9,10,,,1026565.2019.11.13,,0,,0,,
-124.61723722222223,49.39378333333333,,,12,0,,11,2014-08-11 00:00:00,0,,0,0,,,8,QUALICUM R FISH RESEARCH,2014,,,,1026565,,,BC,20,28,,,1026565.2014.8.11,,0,,2,,
-124.61723722222223,49.39378333333333,,,12,0,,3,2019-08-03 00:00:00,0,,0,0,,,8,QUALICUM R FISH RESEARCH,2019,,,,1026565,,,BC,18,24,,,1026565.2019.8.3,,0,,0,,
-124.61723722222223,49.39378333333333,,,4,13.2,,21,2021-02-21 00:00:00,13.2,,9.5,0,,,2,QUALICUM R FISH RESEARCH,2021,,,,1026565,,,BC,8.5,13,,,1026565.2021.2.21,,0,,0,,
-124.61723722222223,49.39378333333333,,,5,8,,13,2017-03-13 00:00:00,8,,11,0,,,3,QUALICUM R FISH RESEARCH,2017,,,,1026565,,,BC,7,9,,,1026565.2017.3.13,,0,,0,,
